episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
260,202148,1130.1619,235.0,1031,0.271645,25.810865,0.0,0.0,0.0
261,204344,1959.3614,369.0,2196,0.270286,24.30311,0.0,0.0,0.0
262,205197,911.0436,197.0,853,0.268935,19.81698,0.0,0.0,0.0
263,205381,63.1971,15.0,184,0.26759,30.089402,0.0,0.0,0.0
264,206460,1231.9784,286.0,1079,0.266252,23.63039,0.0,0.0,0.0
265,208454,2309.1959,446.0,1994,0.264921,20.600395,0.0,0.0,0.0
266,209922,1667.2803,335.0,1468,0.263596,22.75791,0.0,0.0,0.0
267,211932,2321.9704,443.0,2010,0.262278,18.661742,0.0,0.0,0.0
268,212053,1.0039,9.0,121,0.260967,14.815644,0.0,0.0,0.0
269,212195,21.4019,13.0,142,0.259662,15.020466,0.0,0.0,0.0
270,215195,3545.638,577.0,3000,0.258364,16.919303,0.0,0.0,0.0
271,216214,1094.6319,205.0,1019,0.257072,21.530451,0.0,0.0,0.0
272,218273,2233.5912,393.0,2059,0.255787,15.944946,0.0,0.0,0.0
273,219970,1927.4086,364.0,1697,0.254508,17.571812,0.0,0.0,0.0
274,221932,1760.001,411.0,1962,0.253235,17.618678,0.0,0.0,0.0
275,222937,1147.3898,279.0,1005,0.251969,31.994506,2880.5264,612.0,2361.7
276,224280,1538.4291,331.0,1343,0.250709,15.93346,0.0,0.0,0.0
277,225099,890.345,206.0,819,0.249456,21.574667,0.0,0.0,0.0
278,227179,2037.0027,434.0,2080,0.248208,16.062385,0.0,0.0,0.0
279,228672,1648.6481,345.0,1493,0.246967,16.769631,0.0,0.0,0.0
280,230013,1561.7384,354.0,1341,0.245733,18.782929,0.0,0.0,0.0
281,232209,2357.8924,481.0,2196,0.244504,18.489002,0.0,0.0,0.0
282,232302,-37.0068,8.0,93,0.243281,14.026127,0.0,0.0,0.0
283,233636,1528.3565,332.0,1334,0.242065,18.204301,0.0,0.0,0.0
284,234808,1359.1941,326.0,1172,0.240855,16.036386,0.0,0.0,0.0
285,236534,2058.3208,469.0,1726,0.23965,16.673503,0.0,0.0,0.0
286,238544,2334.4867,461.0,2010,0.238452,16.16932,0.0,0.0,0.0
287,241544,2818.1698,471.0,3000,0.23726,16.394935,0.0,0.0,0.0
288,242855,1495.9337,318.0,1311,0.236074,17.233229,0.0,0.0,0.0
289,243243,275.4601,20.0,388,0.234893,14.46552,0.0,0.0,0.0
290,243347,-22.0451,4.0,104,0.233719,21.822826,0.0,0.0,0.0
291,243744,287.5901,25.0,397,0.23255,14.747921,0.0,0.0,0.0
292,243851,-19.2523,5.0,107,0.231387,7.495942,0.0,0.0,0.0
293,246851,3133.864,511.0,3000,0.23023,12.609467,0.0,0.0,0.0
294,248538,1887.0882,344.0,1687,0.229079,13.056922,0.0,0.0,0.0
295,248755,129.1305,20.0,217,0.227934,17.486993,0.0,0.0,0.0
296,248839,-40.0744,8.0,84,0.226794,5.206332,0.0,0.0,0.0
297,249378,501.8212,92.0,539,0.22566,11.399394,0.0,0.0,0.0
298,251825,187.5782,314.0,2447,0.224532,19.638152,0.0,0.0,0.0
299,254099,1371.3097,436.0,2274,0.223409,13.776501,0.0,0.0,0.0
300,255606,1739.0481,365.0,1507,0.222292,28.34669,1756.4929,384.1,1523.3
